open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-02-17 15:20:00,96574.73,96574.73,96574.59,96574.59,0.33141,1739805899999,32005.82525300,6,0.04831000,4665.51989160,0
2025-02-17 15:25:00,96574.58,96574.58,96430.99,96430.99,0.10405,1739806199999,10038.27121040,67,0.00029000,27.98492730,0
2025-02-17 15:30:00,96431.28,96431.28,96196.97,96202.01,0.03999,1739806499999,3852.27734220,21,0.02734000,2634.42697130,0
2025-02-17 15:35:00,96297.6,96297.6,96198.69,96198.69,0.00169,1739806799999,162.63218820,4,0.00169000,162.63218820,0
2025-02-17 15:40:00,96278.46,96278.46,96101.66,96101.66,0.01578,1739807099999,1518.21161010,15,0.00980000,943.48409560,0
2025-02-17 15:45:00,96101.65,96137.74,95760.0,95921.98,0.29421,1739807399999,28228.58990390,63,0.02186000,2094.28284200,0
2025-02-17 15:50:00,95809.86,95960.57,95694.63,95694.63,0.4986,1739807699999,47764.21330250,28,0.01732000,1661.47969340,0
2025-02-17 15:55:00,95695.08,95769.96,95618.29,95618.29,0.02613,1739807999999,2499.83807070,29,0.01095000,1047.87242110,0
2025-02-17 16:00:00,95696.0,95751.04,95696.0,95751.04,0.05453,1739808299999,5219.27695040,12,0.05451000,5217.36192960,0
2025-02-17 16:05:00,95927.79,95927.79,95800.79,95800.79,0.00306,1739808599999,293.41584740,2,0.00209000,200.48908110,0
2025-02-17 16:10:00,95800.79,95800.79,95600.01,95600.01,0.03754,1739808899999,3592.67629870,27,0.00076000,72.65600760,0
2025-02-17 16:15:00,95702.21,95702.21,95625.98,95625.98,0.13703,1739809199999,13110.91092760,3,0.09556000,9145.30153700,0
2025-02-17 16:20:00,95626.25,95632.01,95548.2,95632.01,0.02689,1739809499999,2571.28783980,14,0.00140000,133.87265260,0
2025-02-17 16:25:00,95660.76,95660.76,95537.12,95537.12,0.01002,1739809799999,957.50199290,16,0.00156000,149.19198610,0
2025-02-17 16:30:00,95537.12,95612.0,95532.69,95612.0,0.10279,1739810099999,9820.56377960,8,0.00409000,391.05017710,0
2025-02-17 16:35:00,95616.43,95616.43,95485.07,95485.07,0.03408,1739810399999,3254.98648420,24,0.00076000,72.61534300,0
2025-02-17 16:40:00,95485.07,95541.93,95385.68,95541.93,0.01682,1739810699999,1605.11363170,28,0.00162000,154.66045650,0
2025-02-17 16:45:00,95482.7,95482.7,95383.85,95413.21,0.0052,1739810999999,496.25131560,10,0.00058000,55.34328980,0
2025-02-17 16:50:00,95410.79,95410.79,95379.0,95379.0,0.00047,1739811299999,44.83361440,3,0.00017000,16.21983430,0
2025-02-17 16:55:00,95428.46,95435.57,95428.46,95435.57,0.00131,1739811599999,125.01689950,10,0.00131000,125.01689950,0
2025-02-17 17:00:00,95408.46,95439.28,95408.46,95439.28,0.00632,1739811899999,602.98855580,2,0.00632000,602.98855580,0
2025-02-17 17:05:00,95439.28,95472.43,95439.28,95472.43,0.00777,1739812199999,741.78112210,5,0.00719000,686.42633970,0
2025-02-17 17:10:00,95472.43,95553.96,95472.43,95528.54,0.00027,1739812499999,25.78774380,4,0.00024000,22.92188760,0
2025-02-17 17:15:00,95589.09,95611.71,95589.09,95611.71,0.05642,1739812799999,5393.13691020,8,0.05642000,5393.13691020,0
2025-02-17 17:20:00,95579.41,95579.41,95400.61,95440.2,0.00543,1739813099999,518.66115100,12,0.00364000,347.69576760,0
2025-02-17 17:25:00,95400.61,95400.61,95400.61,95400.61,0.00051,1739813399999,48.65431110,1,0.00000000,0.00000000,0
2025-02-17 17:30:00,95400.61,95420.49,95365.61,95420.49,0.10578,1739813699999,10088.35061040,11,0.00008000,7.63193280,0
2025-02-17 17:35:00,95496.56,95496.56,95447.18,95495.57,0.00448,1739813999999,427.80614150,4,0.00367000,350.46874190,0
2025-02-17 17:40:00,95530.38,95530.38,95530.18,95530.18,0.0004,1739814299999,38.21209200,7,0.00040000,38.21209200,0
2025-02-17 17:45:00,95617.57,95650.13,95617.57,95650.13,0.01133,1739814599999,1083.53347670,6,0.01133000,1083.53347670,0
2025-02-17 17:50:00,95645.5,95645.5,95555.18,95555.18,0.00035,1739814899999,33.46237700,2,0.00020000,19.12910000,0
2025-02-17 17:55:00,95627.69,95627.69,95495.46,95495.46,0.0023,1739815199999,219.87740470,3,0.00230000,219.87740470,0
2025-02-17 18:00:00,95484.66,95549.37,95352.94,95447.83,0.02952,1739815499999,2815.82845910,25,0.00038000,36.28144310,0
2025-02-17 18:05:00,95446.26,95503.15,95344.18,95475.4,0.04708,1739815799999,4492.76196830,19,0.00128000,122.20216940,0
2025-02-17 18:10:00,95412.48,95622.26,95412.48,95622.26,0.00648,1739816099999,618.78190480,4,0.00624000,595.88290960,0
2025-02-17 18:15:00,95600.62,95647.06,95571.17,95647.06,0.03327,1739816399999,3180.28290820,5,0.00105000,100.42941300,0
2025-02-17 18:20:00,95647.06,95694.18,95647.06,95694.18,0.00363,1739816699999,347.24783260,3,0.00363000,347.24783260,0
2025-02-17 18:25:00,95681.02,95681.02,95574.54,95574.54,0.00317,1739816999999,303.13464440,4,0.00317000,303.13464440,0
2025-02-17 18:30:00,95500.0,95500.0,95500.0,95500.0,0.00524,1739817299999,500.42000000,1,0.00000000,0.00000000,0
2025-02-17 18:35:00,95410.16,95453.52,95406.93,95453.07,0.04943,1739817599999,4716.21405130,13,0.04225000,4031.16902840,0
2025-02-17 18:40:00,95410.17,95410.17,95410.17,95410.17,1.19915,1739817899999,114411.10535550,3,0.00000000,0.00000000,0
2025-02-17 18:45:00,95381.2,95381.2,95352.95,95352.95,0.00366,1739818199999,349.02117700,2,0.00104000,99.19644800,0
2025-02-17 18:50:00,95352.94,95352.94,95324.42,95324.42,0.01426,1739818499999,1359.48083390,11,0.00169000,161.10409620,0
2025-02-17 18:55:00,95320.01,95333.8,95301.2,95301.2,0.00374,1739818799999,356.47723100,14,0.00123000,117.25204300,0
2025-02-17 19:00:00,95301.2,95301.21,95273.98,95273.98,0.10086,1739819099999,9612.02818170,28,0.00018000,17.14986260,0
2025-02-17 19:05:00,95280.0,95455.68,95280.0,95455.68,0.02219,1739819399999,2116.33807740,8,0.02167000,2066.77395500,0
2025-02-17 19:10:00,95410.68,95439.08,95340.42,95340.42,0.00258,1739819699999,246.07321190,6,0.00256000,244.16576990,0
2025-02-17 19:15:00,95335.84,95346.96,95273.98,95273.98,0.00278,1739819999999,264.93953580,7,0.00158000,150.61075980,0
2025-02-17 19:20:00,95273.99,95273.99,95273.99,95273.99,0.00104,1739820299999,99.08494960,1,0.00104000,99.08494960,0
2025-02-17 19:25:00,95351.98,95401.43,95351.98,95401.43,0.00383,1739820599999,365.28956590,2,0.00000000,0.00000000,0
2025-02-17 19:30:00,95499.96,95499.97,95490.46,95490.46,0.00416,1739820899999,397.26931650,4,0.00416000,397.26931650,0
2025-02-17 19:35:00,95489.21,95514.41,95489.21,95514.41,0.00106,1739821199999,101.23821860,2,0.00106000,101.23821860,0
2025-02-17 19:40:00,95514.38,95514.38,95474.86,95475.82,0.06995,1739821499999,6678.46801540,3,0.06995000,6678.46801540,0
2025-02-17 19:45:00,95475.82,95492.96,95442.01,95492.96,0.01596,1739821799999,1523.72845650,9,0.01387000,1324.25233570,0
2025-02-17 19:50:00,95595.01,95595.01,95545.15,95545.15,0.00129,1739822099999,123.27917070,2,0.00052000,49.70940520,0
2025-02-17 19:55:00,95601.96,95601.96,95506.09,95506.09,0.02756,1739822399999,2633.53880310,8,0.00511000,488.52063190,0
2025-02-17 20:00:00,95471.9,95588.21,95471.9,95543.07,0.06086,1739822699999,5815.52257600,10,0.05011000,4788.89259070,0
2025-02-17 20:05:00,95543.49,95644.37,95543.49,95644.37,0.00151,1739822999999,144.27870210,3,0.00147000,140.45292730,0
2025-02-17 20:10:00,95647.06,95704.82,95647.06,95704.82,0.0177,1739823299999,1693.36258520,10,0.00581000,555.77498440,0
2025-02-17 20:15:00,95585.62,95704.23,95585.62,95687.21,0.04364,1739823599999,4174.58924140,6,0.03316000,3172.64149120,0
2025-02-17 20:20:00,95734.04,95760.0,95701.65,95718.4,0.01674,1739823899999,1602.53988250,9,0.01377000,1318.27281700,0
2025-02-17 20:25:00,95732.29,95800.0,95732.29,95800.0,0.0743,1739824199999,7116.95987390,12,0.07171000,6868.94900480,0
2025-02-17 20:30:00,95801.22,95814.37,95800.0,95814.37,0.08738,1739824499999,8371.04437210,10,0.02107000,2018.54610090,0
2025-02-17 20:35:00,95818.9,95878.87,95818.9,95878.87,0.00057,1739824799999,54.62696330,4,0.00035000,33.53661850,0
2025-02-17 20:40:00,95891.23,95941.18,95891.23,95941.18,0.01847,1739825099999,1771.85426040,8,0.01703000,1633.72290120,0
2025-02-17 20:45:00,95971.47,96199.95,95971.47,96199.95,0.01783,1739825399999,1712.84711490,32,0.01241000,1191.90503800,0
2025-02-17 20:50:00,96176.13,96176.13,96120.73,96120.73,0.00109,1739825699999,104.78433770,2,0.00023000,22.12050990,0
2025-02-17 20:55:00,96120.73,96120.73,96120.73,96120.73,0.0,1739825999999,0.00000000,0,0.00000000,0.00000000,0
2025-02-17 21:00:00,95999.67,95999.67,95970.37,95970.37,0.00037,1739826299999,35.51284590,2,0.00013000,12.47995710,0
2025-02-17 21:05:00,95970.37,95970.37,95970.37,95970.37,0.0,1739826599999,0.00000000,0,0.00000000,0.00000000,0
2025-02-17 21:10:00,96104.96,96104.96,96026.4,96084.13,0.00046,1739826899999,44.19266640,8,0.00035000,33.62976240,0
2025-02-17 21:15:00,95961.86,96024.07,95961.86,96021.71,0.00152,1739827199999,145.87877670,3,0.00027000,25.92645170,0
2025-02-17 21:20:00,95973.61,96038.67,95973.61,96032.71,0.00346,1739827499999,332.07631900,3,0.00012000,11.52446160,0
2025-02-17 21:25:00,96011.88,96108.72,95963.07,96102.06,0.0637,1739827799999,6113.93578660,10,0.00980000,941.34831330,0
2025-02-17 21:30:00,96102.05,96200.0,96090.62,96123.45,0.01262,1739828099999,1212.97247860,7,0.01159000,1113.98795820,0
2025-02-17 21:35:00,96166.39,96187.54,96166.39,96187.54,0.01159,1739828399999,1114.60037090,7,0.01139000,1095.36286290,0
2025-02-17 21:40:00,96090.62,96173.82,96090.62,96173.82,0.01539,1739828699999,1479.37533320,3,0.01528000,1468.80536500,0
2025-02-17 21:45:00,96090.62,96161.57,96090.62,96148.87,0.00448,1739828999999,430.68944210,4,0.00409000,393.21410030,0
2025-02-17 21:50:00,96189.87,96213.09,96169.95,96213.09,0.03445,1739829299999,3314.06491390,14,0.03362000,3234.23609700,0
2025-02-17 21:55:00,96213.1,96428.53,96213.1,96373.18,0.0479,1739829599999,4615.33689820,38,0.03579000,3449.06935260,0
2025-02-17 22:00:00,96428.57,96428.57,96170.01,96170.01,0.00311,1739829899999,299.40758460,7,0.00191000,183.99827560,0
2025-02-17 22:05:00,96218.6,96218.61,96218.6,96218.61,0.00729,1739830199999,701.43365570,2,0.00729000,701.43365570,0
2025-02-17 22:10:00,96188.3,96216.35,96126.6,96126.6,0.00294,1739830499999,282.71537790,8,0.00111000,106.78289190,0
2025-02-17 22:15:00,96140.26,96143.49,96140.26,96143.49,0.00098,1739830799999,94.22058790,2,0.00098000,94.22058790,0
2025-02-17 22:20:00,96155.54,96219.76,96106.4,96219.76,0.00088,1739831099999,84.64708740,4,0.00081000,77.91963940,0
2025-02-17 22:25:00,96173.44,96173.44,96171.11,96171.11,0.00092,1739831399999,88.47751440,2,0.00092000,88.47751440,0
2025-02-17 22:30:00,96106.4,96114.65,96106.4,96114.65,0.00114,1739831699999,109.56212100,2,0.00000000,0.00000000,0
2025-02-17 22:35:00,96114.65,96114.65,96106.39,96106.39,0.00096,1739831999999,92.26725560,3,0.00000000,0.00000000,0
2025-02-17 22:40:00,96090.62,96090.62,96052.23,96052.23,0.00674,1739832299999,647.45268640,3,0.00000000,0.00000000,0
2025-02-17 22:45:00,96052.24,96114.08,96052.24,96114.08,0.00047,1739832599999,45.16218240,3,0.00047000,45.16218240,0
2025-02-17 22:50:00,96056.12,96056.12,95838.62,95838.62,0.00733,1739832899999,703.50961330,8,0.00036000,34.54733850,0
2025-02-17 22:55:00,95881.18,95911.4,95881.18,95911.4,0.00034,1739833199999,32.60715620,2,0.00009000,8.62930620,0
2025-02-17 23:00:00,95901.08,95955.09,95856.93,95922.65,0.00289,1739833499999,277.23886680,7,0.00097000,93.07318230,0
2025-02-17 23:05:00,96004.78,96004.78,96004.78,96004.78,0.0003,1739833799999,28.80143400,1,0.00030000,28.80143400,0
2025-02-17 23:10:00,96004.78,96004.78,96004.78,96004.78,0.0,1739834099999,0.00000000,0,0.00000000,0.00000000,0
2025-02-17 23:15:00,95862.34,95862.34,95838.62,95838.62,0.00015,1739834399999,14.37792780,2,0.00009000,8.62761060,0
2025-02-17 23:20:00,95855.82,95855.82,95800.01,95800.01,0.00485,1739834699999,464.79365980,5,0.00012000,11.50269840,0
2025-02-17 23:25:00,95806.83,95806.83,95805.88,95805.88,0.00497,1739834999999,476.15583140,3,0.00497000,476.15583140,0
2025-02-17 23:30:00,95805.88,95838.65,95800.0,95838.65,0.00108,1739835299999,103.46759540,4,0.00050000,47.90359540,0
2025-02-17 23:35:00,95834.07,95865.75,95834.07,95865.75,0.00589,1739835599999,564.58275510,4,0.00589000,564.58275510,0
2025-02-17 23:40:00,95831.84,95831.84,95800.01,95800.01,0.00088,1739835899999,84.32183360,3,0.00056000,53.66583040,0
2025-02-17 23:45:00,95800.01,95800.01,95800.0,95800.0,0.07212,1739836199999,6909.09603670,9,0.00032000,30.65600320,0
2025-02-17 23:50:00,95800.01,95806.57,95769.29,95806.57,0.20759,1739836499999,19886.59504340,9,0.01155000,1106.42006370,0
2025-02-17 23:55:00,95769.27,95769.27,95732.21,95732.21,0.89999,1739836799999,86159.10216110,8,0.00000000,0.00000000,0
2025-02-18 00:00:00,95799.82,95851.09,95734.5,95752.47,0.00507,1739837099999,485.39161050,5,0.00012000,11.49649110,0
2025-02-18 00:05:00,95950.13,96045.07,95932.91,95932.91,0.00845,1739837399999,810.83378890,11,0.00752000,721.61618260,0
2025-02-18 00:10:00,95932.91,95932.91,95889.27,95889.27,0.0039,1739837699999,374.12612980,3,0.00028000,26.84899560,0
2025-02-18 00:15:00,95880.29,95880.29,95858.32,95858.32,0.00324,1739837999999,310.64840000,3,0.00324000,310.64840000,0
2025-02-18 00:20:00,95763.07,95763.07,95647.06,95647.07,0.01954,1739838299999,1869.78818010,16,0.01103000,1055.71291580,0
2025-02-18 00:25:00,95647.06,95647.06,95625.84,95625.84,0.08981,1739838599999,8589.12667540,9,0.08895000,8506.88535450,0
2025-02-18 00:30:00,95614.57,95665.99,95588.18,95665.99,0.01435,1739838899999,1372.10447010,10,0.01107000,1058.45600990,0
2025-02-18 00:35:00,95666.0,95666.0,95588.18,95597.15,0.02536,1739839199999,2425.94731740,7,0.02228000,2131.43848000,0
2025-02-18 00:40:00,95597.15,95597.15,95597.15,95597.15,0.0,1739839499999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 00:45:00,95620.46,95728.63,95620.46,95728.63,0.0138,1739839799999,1319.88927230,7,0.01147000,1096.98786510,0
2025-02-18 00:50:00,95629.6,95677.54,95590.85,95617.08,0.00949,1739840099999,907.49409430,7,0.00397000,379.82058980,0
2025-02-18 00:55:00,95588.18,95588.18,95588.18,95588.18,0.00032,1739840399999,30.58821760,1,0.00000000,0.00000000,0
2025-02-18 01:00:00,95676.15,95676.15,95676.15,95676.15,0.00014,1739840699999,13.39466100,1,0.00014000,13.39466100,0
2025-02-18 01:05:00,95654.9,95677.54,95654.9,95677.54,5.30861,1739840999999,507914.74041220,59,5.30838000,507892.73978520,0
2025-02-18 01:10:00,95677.54,95677.54,95677.54,95677.54,1.40221,1739841299999,134160.00336340,87,1.40221000,134160.00336340,0
2025-02-18 01:15:00,95677.54,95677.54,95677.53,95677.54,5.38219,1739841599999,514954.69901060,75,5.38199000,514935.56350460,0
2025-02-18 01:20:00,95677.54,95677.54,95677.54,95677.54,6.69668,1739841899999,640721.86856720,84,6.69668000,640721.86856720,0
2025-02-18 01:25:00,95677.54,95935.46,95677.54,95935.46,0.00756,1739842199999,725.06569410,4,0.00756000,725.06569410,0
2025-02-18 01:30:00,95935.46,95996.94,95687.18,95996.94,0.00594,1739842499999,569.37524200,4,0.00389000,373.21652300,0
2025-02-18 01:35:00,95692.01,95996.94,95692.01,95996.94,0.0002,1739842799999,19.15669780,2,0.00006000,5.75981640,0
2025-02-18 01:40:00,95996.94,95996.95,95700.23,95996.95,0.002,1739843099999,191.84256790,7,0.00149000,143.03545060,0
2025-02-18 01:45:00,95996.95,96052.23,95702.62,96052.23,0.0242,1739843399999,2323.93957030,7,0.02357000,2263.57986090,0
2025-02-18 01:50:00,95915.65,96179.53,95915.65,96179.53,0.00146,1739843699999,140.30470410,6,0.00107000,102.88722950,0
2025-02-18 01:55:00,96179.53,96200.0,96179.53,96179.53,0.0276,1739843999999,2654.56096380,6,0.00029000,27.89799950,0
2025-02-18 02:00:00,96200.0,96235.29,96179.55,96179.55,0.00951,1739844299999,914.90384340,10,0.00497000,478.24868640,0
2025-02-18 02:05:00,96153.87,96153.87,96091.2,96091.2,0.0016,1739844599999,153.75908070,2,0.00000000,0.00000000,0
2025-02-18 02:10:00,96110.27,96188.48,96110.26,96188.48,0.00082,1739844899999,78.81824200,5,0.00010000,9.61884800,0
2025-02-18 02:15:00,96110.26,96197.14,96091.2,96091.2,0.02379,1739845199999,2286.23572550,9,0.00009000,8.65649900,0
2025-02-18 02:20:00,96093.15,96093.15,96040.81,96040.81,0.00035,1739845499999,33.62527490,2,0.00021000,20.17956150,0
2025-02-18 02:25:00,96048.29,96048.29,96048.29,96048.29,0.00014,1739845799999,13.44676060,1,0.00000000,0.00000000,0
2025-02-18 02:30:00,96090.62,96090.62,96090.62,96090.62,0.00073,1739846099999,70.14615260,3,0.00000000,0.00000000,0
2025-02-18 02:35:00,96090.62,96090.62,96090.62,96090.62,0.00129,1739846399999,123.95689980,1,0.00000000,0.00000000,0
2025-02-18 02:40:00,96090.62,96090.62,96090.62,96090.62,0.0,1739846699999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 02:45:00,96119.05,96119.05,96032.58,96032.58,0.00059,1739846999999,56.67911030,4,0.00023000,22.10738150,0
2025-02-18 02:50:00,96117.63,96117.64,96117.63,96117.64,0.0208,1739847299999,1999.24683200,2,0.02080000,1999.24683200,0
2025-02-18 02:55:00,96117.0,96117.0,95967.35,96066.05,0.04198,1739847599999,4030.12832870,8,0.00056000,53.79913300,0
2025-02-18 03:00:00,96066.05,96066.05,96066.05,96066.05,0.0,1739847899999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 03:05:00,96165.38,96165.38,96165.38,96165.38,4e-05,1739848199999,3.84661520,1,0.00004000,3.84661520,0
2025-02-18 03:10:00,96171.36,96171.36,96171.36,96171.36,0.00408,1739848499999,392.37914880,1,0.00408000,392.37914880,0
2025-02-18 03:15:00,96170.16,96170.16,96149.24,96149.24,0.00099,1739848799999,95.20720320,2,0.00099000,95.20720320,0
2025-02-18 03:20:00,96172.93,96172.93,96167.4,96167.4,0.00047,1739849099999,45.19967340,2,0.00047000,45.19967340,0
2025-02-18 03:25:00,96186.56,96186.56,96180.44,96180.44,0.00169,1739849399999,162.54953150,3,0.00169000,162.54953150,0
2025-02-18 03:30:00,96222.22,96222.23,96136.24,96136.24,0.0101,1739849699999,971.84275110,5,0.01008000,969.92002630,0
2025-02-18 03:35:00,96235.29,96280.57,96235.29,96280.57,0.00208,1739849999999,200.24354470,5,0.00208000,200.24354470,0
2025-02-18 03:40:00,96269.63,96269.64,96147.08,96265.39,0.02983,1739850299999,2871.69323970,7,0.02968000,2857.27117770,0
2025-02-18 03:45:00,96264.86,96264.86,96227.99,96227.99,0.00157,1739850599999,151.10186870,6,0.00157000,151.10186870,0
2025-02-18 03:50:00,96264.33,96264.33,96244.09,96244.09,0.00187,1739850899999,179.98009150,3,0.00187000,179.98009150,0
2025-02-18 03:55:00,96214.68,96214.68,96145.79,96211.0,0.05613,1739851199999,5397.10772890,5,0.00021000,20.20508280,0
2025-02-18 04:00:00,96211.0,96211.0,96211.0,96211.0,0.0,1739851499999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 04:05:00,96149.89,96149.89,96149.89,96149.89,0.00132,1739851799999,126.91785480,2,0.00000000,0.00000000,0
2025-02-18 04:10:00,96280.77,96280.77,96280.77,96280.77,0.00021,1739852099999,20.21896170,1,0.00021000,20.21896170,0
2025-02-18 04:15:00,96158.14,96158.14,96090.99,96090.99,0.04881,1739852399999,4691.60475700,4,0.00000000,0.00000000,0
2025-02-18 04:20:00,96100.83,96165.74,96100.83,96165.74,0.00104,1739852699999,100.00068760,3,0.00104000,100.00068760,0
2025-02-18 04:25:00,96043.4,96043.42,96043.4,96043.42,0.00023,1739852999999,22.08998620,2,0.00000000,0.00000000,0
2025-02-18 04:30:00,96043.43,96152.11,96041.01,96046.01,0.08794,1739853299999,8447.37671050,18,0.00007000,6.72974210,0
2025-02-18 04:35:00,96218.42,96218.42,96218.42,96218.42,5e-05,1739853599999,4.81092100,1,0.00005000,4.81092100,0
2025-02-18 04:40:00,96218.41,96218.41,96208.62,96208.62,0.00379,1739853899999,364.63115930,2,0.00379000,364.63115930,0
2025-02-18 04:45:00,96100.06,96167.73,96100.06,96145.04,0.03101,1739854199999,2980.10336900,5,0.00086000,82.68656000,0
2025-02-18 04:50:00,96138.29,96138.93,95941.98,95941.98,0.14043,1739854499999,13488.28303030,12,0.00018000,17.30495620,0
2025-02-18 04:55:00,95941.98,95942.12,95941.98,95942.12,0.0054,1739854799999,518.08744520,8,0.00000000,0.00000000,0
2025-02-18 05:00:00,95942.15,95942.15,95942.15,95942.15,0.00021,1739855099999,20.14785150,1,0.00000000,0.00000000,0
2025-02-18 05:05:00,95943.81,95943.81,95943.81,95943.81,0.0004,1739855399999,38.37752400,2,0.00000000,0.00000000,0
2025-02-18 05:10:00,95942.43,95942.43,95941.18,95941.18,0.0455,1739855699999,4365.37601500,3,0.00000000,0.00000000,0
2025-02-18 05:15:00,95920.13,95920.13,95806.9,95815.31,0.23947,1739855999999,22963.67951190,34,0.14494000,13899.41520200,0
2025-02-18 05:20:00,95815.34,95876.21,95734.12,95817.19,0.03947,1739856299999,3781.98277570,16,0.00052000,49.85269550,0
2025-02-18 05:25:00,95890.64,95890.64,95890.64,95890.64,0.00216,1739856599999,207.12378240,1,0.00216000,207.12378240,0
2025-02-18 05:30:00,95823.68,95854.54,95802.26,95846.46,0.00102,1739856899999,97.74352720,4,0.00027000,25.87983700,0
2025-02-18 05:35:00,95810.04,95810.04,95725.22,95738.12,0.00272,1739857199999,260.43787680,3,0.00047000,45.03071880,0
2025-02-18 05:40:00,95738.12,95738.12,95738.12,95738.12,0.0,1739857499999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 05:45:00,95710.62,95746.51,95618.87,95619.01,0.01531,1739857799999,1464.24953400,17,0.00066000,63.17802020,0
2025-02-18 05:50:00,95674.05,95688.74,95619.15,95688.74,0.00065,1739858099999,62.17525030,9,0.00041000,39.22665430,0
2025-02-18 05:55:00,95635.4,95635.4,95535.06,95541.47,0.19604,1739858399999,18732.76823330,40,0.00024000,22.94125400,0
2025-02-18 06:00:00,95541.92,95577.69,95475.35,95475.35,0.04239,1739858699999,4049.28465670,33,0.00077000,73.53614870,0
2025-02-18 06:05:00,95447.63,95489.45,95327.07,95327.08,0.24012,1739858999999,22894.09165270,63,0.00790000,753.88413600,0
2025-02-18 06:10:00,95327.09,95393.04,95273.98,95323.2,0.08152,1739859299999,7769.65338380,70,0.01533000,1461.90009810,0
2025-02-18 06:15:00,95273.98,95339.79,95273.98,95339.79,0.00182,1739859599999,173.42514180,4,0.00000000,0.00000000,0
2025-02-18 06:20:00,95340.18,95358.82,95340.18,95358.82,0.00901,1739859899999,859.01988550,3,0.00021000,20.02535220,0
2025-02-18 06:25:00,95376.96,95376.96,95376.96,95376.96,2e-05,1739860199999,1.90753920,1,0.00002000,1.90753920,0
2025-02-18 06:30:00,95328.67,95353.54,95240.67,95256.92,0.0601,1739860499999,5726.79505300,29,0.00010000,9.53149640,0
2025-02-18 06:35:00,95256.93,95308.21,95240.63,95240.63,0.00378,1739860799999,360.08419350,6,0.00052000,49.56026920,0
2025-02-18 06:40:00,95394.45,95456.73,95385.22,95385.22,0.0042,1739861099999,400.72926550,5,0.00212000,202.32800790,0
2025-02-18 06:45:00,95446.95,95528.17,95407.19,95528.17,0.00084,1739861399999,80.17725020,4,0.00082000,78.26910640,0
2025-02-18 06:50:00,95528.15,95528.15,95300.03,95300.03,0.00112,1739861699999,106.84576040,4,0.00003000,2.86584450,0
2025-02-18 06:55:00,95323.13,95323.13,95323.11,95323.12,0.02789,1739861999999,2658.56168640,4,0.02789000,2658.56168640,0
2025-02-18 07:00:00,95350.55,95350.55,95350.55,95350.55,2e-05,1739862299999,1.90701100,1,0.00000000,0.00000000,0
2025-02-18 07:05:00,95482.79,95482.79,95359.61,95359.62,0.0089,1739862599999,848.86579280,13,0.00217000,207.09475910,0
2025-02-18 07:10:00,95380.24,95380.24,95300.0,95300.0,0.01415,1739862899999,1348.68303340,6,0.00605000,576.75297680,0
2025-02-18 07:15:00,95475.06,95510.33,95403.44,95510.33,0.00139,1739863199999,132.68140060,4,0.00073000,69.71513020,0
2025-02-18 07:20:00,95403.44,95403.44,95403.44,95403.44,0.0031,1739863499999,295.75066400,1,0.00000000,0.00000000,0
2025-02-18 07:25:00,95532.29,95532.29,95434.64,95434.64,0.00083,1739863799999,79.21270420,2,0.00002000,1.91064580,0
2025-02-18 07:30:00,95532.29,95532.29,95532.29,95532.29,0.00021,1739864099999,20.06178090,1,0.00021000,20.06178090,0
2025-02-18 07:35:00,95532.29,95532.69,95532.29,95532.69,0.00532,1739864399999,508.23386280,3,0.00532000,508.23386280,0
2025-02-18 07:40:00,95534.16,95534.16,95473.3,95473.3,0.00195,1739864699999,186.19935200,5,0.00020000,19.10683200,0
2025-02-18 07:45:00,95473.3,95473.3,95473.3,95473.3,0.0,1739864999999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 07:50:00,95473.3,95473.3,95473.3,95473.3,0.0,1739865299999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 07:55:00,95430.02,95469.21,95357.83,95469.21,0.01873,1739865599999,1788.07870610,4,0.01852000,1768.05356180,0
2025-02-18 08:00:00,95358.31,95358.31,95358.31,95358.31,5e-05,1739865899999,4.76791550,1,0.00000000,0.00000000,0
2025-02-18 08:05:00,95337.66,95337.66,95273.98,95273.98,0.02294,1739866199999,2186.07440040,4,0.00010000,9.53376600,0
2025-02-18 08:10:00,95311.46,95311.46,95308.15,95308.15,0.00383,1739866499999,365.04070720,3,0.00383000,365.04070720,0
2025-02-18 08:15:00,95308.15,95308.15,95308.15,95308.15,0.0,1739866799999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 08:20:00,95308.15,95308.15,95308.15,95308.15,0.0,1739867099999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 08:25:00,95431.35,95463.58,95308.15,95463.58,0.04848,1739867399999,4620.96881490,3,0.04848000,4620.96881490,0
2025-02-18 08:30:00,95463.58,95463.58,95463.58,95463.58,0.0,1739867699999,0.00000000,0,0.00000000,0.00000000,0
2025-02-18 08:35:00,95413.83,95413.83,95273.98,95274.01,0.01989,1739867999999,1896.97557570,10,0.01793000,1710.23852570,0
2025-02-18 08:40:00,95273.98,95273.98,95273.98,95273.98,0.00021,1739868299999,20.00753580,1,0.00000000,0.00000000,0
